메일 날짜,원본 섹션,원본 순번,원본 기사 제목,원본 언론사,원본 URL,비교 결과,일치 방식,유사도,서버 선정 제목,서버 선정 언론사,서버 선정 URL,차이/제외 이유,일반 재수집 후보 확인,최종 후보 확인,후보 확보 확인
2026-05-13,불교 [종단],1,‘유네스코 문화유산’ 연등회 16~17일 개최…서울 시내 교통통제,KBS,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8559428,선정되지 않음,,,,,,후보에는 있었지만 현재 우선순위와 메일 기사 수 정책에 따라 대표 목록에 포함되지 않았습니다.,아니오,예,예
2026-05-13,불교 [종단],2,"불교중앙박물관, 특별전 연계 불교문화강좌 개최",법보신문,https://www.beopbo.com/news/articleView.html?idxno=335416,일치,URL 일치,1.0,"불교중앙박물관, 특별전 연계 불교문화강좌 개최",법보신문,https://www.beopbo.com/news/articleView.html?idxno=335416,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-14,동국대 [법인/건학위],1,"정우 대종사, 동국대 지역인재 육성에 힘 보태",BTN,"https://www.btnnews.tv/news/articleView.html?idxno=90080
https://www.beopbo.com/news/articleView.html?idxno=335451
https://www.hyunbulnews.com/news/articleView.html?idxno=503364
https://www.ibulgyo.com/news/articleView.html?idxno=438274",일치,URL 일치,1.0,"정우 대종사, 동국대 지역인재 육성에 힘 보태",BTN불교TV,https://www.btnnews.tv/news/articleView.html?idxno=90080,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-14,동국대 [법인/건학위],2,"동국대, 'AI 에이전트 활용' 무료 교육과정 운영",뉴시스,https://www.newsis.com/view/NISX20260513_0003627826,일치,URL 일치,1.0,"동국대, 'AI 에이전트 활용' 무료 교육과정 운영",뉴시스,https://www.newsis.com/view/NISX20260513_0003627826,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-14,동국대 [법인/건학위],3,"우면종합사회복지관-동국대 불교대학원 총동림동문회, '자비행' 실천",BBS NEWS,https://news.bbsi.co.kr/news/articleView.html?idxno=4083499,일치,URL 일치,1.0,"우면종합사회복지관-동국대 불교대학원 총동림동문회, '자비행' 실천",불교방송,https://news.bbsi.co.kr/news/articleView.html?idxno=4083499,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-14,동국대 [법인/건학위],4,"동국대 2027대입 정보공유 세미나 ‘Dream on-air’.. 22일, 내달 16일/22일 ‘총 3회’",베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=609721,일치,URL 일치,1.0,"동국대 2027대입 정보공유 세미나 ‘Dream on-air’.. 22일, 내달 16일/22일 ‘총 3회’",베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=609721,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-14,대학 [교육],1,"“앵커(ANCHOR) 연차점검 어떻게”… 교육부, ‘수평적 협업‧전략적 투자‧성과기반 환류’에 초점",한국대학신문,https://news.unn.net/news/articleView.html?idxno=592498,일치,URL 일치,1.0,"“앵커(ANCHOR) 연차점검 어떻게”… 교육부, ‘수평적 협업‧전략적 투자‧성과기반 환류’에 초점",한국대학신문 - 411개 대학을 연결하는 '힘',https://news.unn.net/news/articleView.html?idxno=592498,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-14,대학 [교육],2,"2028학년도 지역의사 전형, 수시로 94% 선발",동아일보,https://www.donga.com/news/Society/article/all/20260514/133918421/2,일치,URL 일치,1.0,"2028학년도 지역의사 전형, 수시로 94% 선발",동아일보,https://www.donga.com/news/Society/article/all/20260514/133918421/2,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-14,불교 [종단],1,"조계종 종정예하 성파 대종사 봉축법어 “대립과 갈등, 화합으로 치유”",BTN,https://www.btnnews.tv/news/articleView.html?idxno=90087,일치,URL 일치,1.0,"조계종 종정예하 성파 대종사 봉축법어 “대립과 갈등, 화합으로 치유”",BTN불교TV,https://www.btnnews.tv/news/articleView.html?idxno=90087,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-14,불교 [종단],2,이번 주말 2026 연등회 개최…종로 일대 단계별 교통 통제,이데일리,https://www.edaily.co.kr/News/Read?newsId=02132006645448592,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-05-15,동국대 [법인/건학위],1,동국대 김성준 교수팀 'PIM 인공지능반도체 핵심기술개발' 국책과제 주관기관 선정,베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=610180,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-05-15,동국대 [법인/건학위],2,"동국대학교 박유헌 교수, 식약처 '제25회 식품안전의 날' 유공자 포장",대한급식신문,https://www.fsnews.co.kr/news/articleView.html?idxno=60906,AI/정책 제외,,,,,,동국대학교와 직접적인 관련성이 낮음.,아니오,예,예
2026-05-15,동국대 [법인/건학위],3,"동국대 종학연, ‘하루 무문관’ 침묵 수행 성료",법보신문,https://www.beopbo.com/news/articleView.html?idxno=335439,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-05-15,동국대 [법인/건학위],4,"[동문소식 – 권기민(스포츠문화 24)] ‘총력전 예고’ 월드컵 휴식기 앞둔 제주SK FC, 전력 공백 메우고 안양전 승리로 ‘상위권 도약’ 다짐",스포츠경향,https://sports.khan.co.kr/article/202605142311003,AI/정책 제외,,,,,,동국대학교와 직접적인 관련성이 낮음.,아니오,예,예
2026-05-15,대학 [교육],1,“사립대 ‘투명성’ 자체 평가 체계 구축”… 사총협 제35회 정기총회 개최,한국대학신문,https://news.unn.net/news/articleView.html?idxno=592537,일치,URL 일치,1.0,“사립대 ‘투명성’ 자체 평가 체계 구축”… 사총협 제35회 정기총회 개최,한국대학신문 - 411개 대학을 연결하는 '힘',https://news.unn.net/news/articleView.html?idxno=592537,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-15,대학 [교육],2,“학종 확대 두각” 대학이 본 2028대입 변화.. 교과/정시 ‘정성평가 확대’,베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=610085,일치,URL 일치,1.0,“학종 확대 두각” 대학이 본 2028대입 변화.. 교과/정시 ‘정성평가 확대’,베리타스알파,https://www.veritas-a.com/news/articleView.html?idxno=610085,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-15,불교 [종단],1,'1년의 기다림' 설레인다 ...연등회 내일 개막,BBS NEWS,https://news.bbsi.co.kr/news/articleView.html?idxno=4083668,일치,URL 일치,1.0,'1년의 기다림' 설레인다 ...연등회 내일 개막,불교방송,https://news.bbsi.co.kr/news/articleView.html?idxno=4083668,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-15,불교 [종단],2,사찰음식 국가무형유산 지정 1주년 기념 사진전,불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=438239,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-05-19,동국대 [법인/건학위],1,[2026년 각 단체장 봉축 메시지] 윤재웅 동국대학교 총장,법보신문,https://www.beopbo.com/news/articleView.html?idxno=335516,AI/정책 제외,,,,,,섹션 자격 필터를 통과하지 못해 메일 포함에서 제외되었습니다.,아니오,예,예
2026-05-19,동국대 [법인/건학위],2,"봉은사, 동국대 지역미래불자 육성에 힘 보태",BTN,https://www.btnnews.tv/news/articleView.html?idxno=90154,일치,URL 일치,1.0,"봉은사, 동국대 지역미래불자 육성에 힘 보태",BTN불교TV,https://www.btnnews.tv/news/articleView.html?idxno=90154,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-19,동국대 [법인/건학위],3,[동문소식 – 이유진(연극 11)] “배우보다 먼저 꾼 꿈이 감독” 이유진 ‘디렉터스 아레나’ 출사표,스포츠경향,https://sports.khan.co.kr/article/202605181153013,AI/정책 제외,,,,,,섹션 자격 필터를 통과하지 못해 메일 포함에서 제외되었습니다.,아니오,예,예
2026-05-19,동국대 [법인/건학위],4,"[동문소식 - 김상윤(스포츠문화 23)] ‘꺼지지 않는 엔진’ 동국대 김상윤 “어느 때보다 치열하고, 간절하게”",바스켓코리아,https://basketkorea.com/news/newsview.php?ncode=1065619355275854,일치,URL 일치,1.0,"[바코 인사이드] ‘꺼지지 않는 엔진’ 동국대 김상윤 “어느 때보다 치열하고, 간절하게”",바스켓코리아,https://basketkorea.com/news/newsview.php?ncode=1065619355275854,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-19,대학 [교육],1,대학 ‘AI·글로벌·복지’ 신설학과 트렌드… 융·복합 교육 확대,한국대학신문,https://news.unn.net/news/articleView.html?idxno=592604,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-05-19,대학 [교육],2,“반수 이력 다시 써내라”…1년 만에 바뀐 로스쿨 입시,서울경제,https://www.sedaily.com/article/20045409,일치,URL 일치,1.0,“반수 이력 다시 써내라”…1년 만에 바뀐 로스쿨 입시,서울경제,https://www.sedaily.com/article/20045409,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-19,불교 [종단],1,"통도사, 불교계 첫 ‘개방형 수장고’…“대중과 소통하는 성보”",불교IN,https://www.bulgyo-in.com/news/articleView.html?idxno=2604,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-05-19,불교 [종단],2,성원 스님 등 12명 제1대 국가유산위원 위촉,현대불교,https://www.hyunbulnews.com/news/articleView.html?idxno=503435,일치,URL 일치,1.0,성원 스님 등 12명 제1대 국가유산위원 위촉 - 현대불교,현대불교,https://www.hyunbulnews.com/news/articleView.html?idxno=503435,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-19,불교 [종단],3,"일본 반환된 서산 부석사 불상, 복원본으로 봉안",현대불교,https://www.hyunbulnews.com/news/articleView.html?idxno=503426,일치,URL 일치,1.0,"일본 반환된 서산 부석사 불상, 복원본으로 봉안 - 현대불교",현대불교,https://www.hyunbulnews.com/news/articleView.html?idxno=503426,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-26,동국대 [법인/건학위],1,"김용현 교무부총장, “한반도 일화(一花)는 세계평화로 가는 출발점”",불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=438516,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-05-26,동국대 [법인/건학위],2,"용인 서봉사, 동국대 학인 스님들에게 1,000만원",BTN,"https://www.btnnews.tv/news/articleView.html?idxno=90274
https://www.beopbo.com/news/articleView.html?idxno=335655",일치,URL 일치,1.0,"용인 서봉사, 동국대 학인 스님들에게 1,000만원",BTN불교TV,https://www.btnnews.tv/news/articleView.html?idxno=90274,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-26,동국대 [법인/건학위],3,"김갑순 동국대 교수, 한국조세정책학회 제5대 학회장 선임",한국세정신문,https://www.taxtimes.co.kr/news/article.html?no=275264,일치,URL 일치,1.0,"[한국세정신문] 김갑순 동국대 교수, 한국조세정책학회 제5대 학회장 선임",한국세정신문,https://www.taxtimes.co.kr/news/article.html?no=275264,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-26,동국대 [법인/건학위],4,"동국대, ‘2026 Dream Seminar 학부모연수-서울’ 성황리 개최",이뉴스투데이,https://www.enewstoday.co.kr/news/articleView.html?idxno=2432219,일치,URL 일치,1.0,"동국대, ‘2026 Dream Seminar 학부모연수-서울’ 성황리 개최",이뉴스투데이,https://www.enewstoday.co.kr/news/articleView.html?idxno=2432219,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-26,동국대 [법인/건학위],5,"[종학연구소] 건학 120주년 동국대, 불교서 미래사회 해법 찾다",현대불교,https://www.hyunbulnews.com/news/articleView.html?idxno=503567,일치,URL 일치,1.0,"건학 120주년 동국대, 불교서 미래사회 해법 찾다 - 현대불교",현대불교,https://www.hyunbulnews.com/news/articleView.html?idxno=503567,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-26,대학 [교육],1,"""유료 구독이 성적 가른다""…대학가 번지는 'AI 디바이드'",뉴시스,https://www.newsis.com/view/NISX20260520_0003637590,후보 미확보,,,,,,일반 재수집과 원본 URL 검증 백필에서도 서버 후보를 확인하지 못했습니다.,아니오,아니오,아니오
2026-05-26,대학 [교육],2,"서울은 AI, 경북은 로봇, 부산은 방산… 대학이 지역 성장의 '닻' 됐다",조선일보,https://www.chosun.com/national/education/2026/05/22/46UD3MZ7TVFDPC5DHJV5AGFGBI/,일치,URL 일치,1.0,"서울은 AI, 경북은 로봇, 부산은 방산… 대학이 지역 성장의 '닻' 됐다",조선일보,https://www.chosun.com/national/education/2026/05/22/46UD3MZ7TVFDPC5DHJV5AGFGBI/,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-26,불교 [종단],1,세계평화·국민 마음평안 '기원'...불기 2570년 부처님오신날 봉축법요식 거행,불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=438732,일치,URL 일치,1.0,세계평화·국민 마음평안 '기원'...불기 2570년 부처님오신날 봉축법요식 거행 - 불교신문,불교신문,https://www.ibulgyo.com/news/articleView.html?idxno=438732,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-05-26,불교 [종단],2,"""자유롭고 편안한 불교에 푹 빠졌어요""…경쟁에 지친 MZ '열광'",뉴시스,https://www.newsis.com/view/NISX20260522_0003641512,일치,URL 일치,1.0,"""자유롭고 편안한 불교에 푹 빠졌어요""…경쟁에 지친 MZ '열광'",뉴시스,https://www.newsis.com/view/NISX20260522_0003641512,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
2026-06-24,동국대 [법인/건학위],1,"부산 숭림사, 동국대에 2천만 원 기부...""청년 불자 양성""",BBS NEWS,"https://news.bbsi.co.kr/news/articleView.html?idxno=4090563
https://www.beopbo.com/news/articleView.html?idxno=336201",일치,URL 일치,1.0,"부산 숭림사, 동국대에 2천만 원 기부...""청년 불자 양성""",불교방송,https://news.bbsi.co.kr/news/articleView.html?idxno=4090563,홍보처 원본과 AI 선정 결과가 일치합니다.,아니오,예,예
